,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,HasName,AdoptionSpeed
13318,2,2,266,0,2,2,4,5,1,1,3,1,2,1,1,0,41326,0,8,1,0
13319,1,2,307,0,2,2,7,0,2,1,3,3,2,1,1,0,41326,0,9,1,2
13320,1,2,307,307,1,1,0,0,1,1,3,3,3,1,1,0,41326,0,5,1,1
13321,1,6,307,0,1,1,0,0,2,1,1,1,1,1,1,0,41336,0,1,1,3
13322,2,3,241,0,2,6,0,0,2,2,2,2,2,1,1,0,41401,0,3,0,2
13323,1,24,307,0,1,7,0,0,3,1,1,1,1,1,1,0,41326,0,16,1,4
13324,1,6,307,0,2,1,2,0,2,2,1,1,1,1,1,0,41401,0,1,1,3
13325,1,2,307,0,1,1,7,0,2,1,1,1,2,1,1,0,41401,0,2,1,2
13326,1,4,141,307,3,5,7,0,2,2,2,2,2,1,8,150,41326,0,8,1,4
13327,2,12,283,0,2,4,7,0,2,2,3,2,3,1,1,1,41401,0,3,1,4
13328,2,5,265,0,2,4,6,7,1,2,3,3,3,1,1,5,41326,0,0,1,4
13329,1,12,179,307,1,2,5,0,2,2,1,1,1,1,1,0,41326,1,8,1,0
13330,2,24,266,0,2,4,0,0,2,1,1,1,2,1,1,0,41401,0,6,1,2
13331,1,6,307,0,1,2,7,0,3,1,1,1,1,1,1,0,41327,0,4,1,2
13332,2,1,266,0,3,1,4,7,2,1,2,1,2,1,6,0,41326,1,9,1,4
13333,2,2,264,265,1,1,7,0,2,3,2,1,2,1,1,50,41326,0,4,1,0
13334,2,60,247,247,2,1,2,4,2,1,1,1,2,1,2,0,41401,0,2,1,1
13335,2,2,303,0,3,1,2,7,2,1,2,2,2,1,3,0,41401,0,9,1,3
13336,1,2,307,0,2,2,5,7,2,3,1,1,2,1,1,0,41401,0,5,1,3
13337,2,12,250,266,1,1,0,0,1,1,1,1,1,1,1,120,41326,0,0,1,4
13338,1,0,307,0,2,1,2,7,2,2,2,2,2,1,6,0,41324,0,0,1,4
13339,1,72,141,109,3,3,4,0,3,1,1,1,1,1,2,0,41326,0,2,1,2
13340,2,3,266,0,3,1,2,0,1,1,2,2,2,1,3,0,41401,0,15,1,4
13341,2,6,266,0,2,1,3,7,1,2,3,3,3,1,1,0,41401,0,1,1,4
13342,2,3,266,0,2,1,3,0,1,1,3,3,3,1,1,0,41336,0,2,1,4
13343,1,2,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,6,1,4
13344,1,3,189,307,1,1,4,0,2,2,1,1,2,1,1,0,41401,0,4,1,3
13345,1,72,307,0,2,1,2,0,2,2,1,1,1,1,1,100,41326,0,2,1,1
13346,2,24,285,285,2,5,0,0,2,3,3,3,2,1,1,0,41401,0,5,1,1
13347,2,1,266,0,1,4,7,0,2,1,2,1,2,1,1,0,41326,0,3,1,2
13348,2,8,266,0,2,1,4,7,1,1,3,3,3,1,1,0,41401,0,6,1,4
13349,2,12,306,0,2,1,7,0,2,1,1,1,1,1,1,0,41401,0,2,1,4
13350,1,2,307,0,2,2,0,0,2,2,2,1,2,1,1,0,41326,0,2,1,1
13351,1,12,307,0,1,2,5,7,2,1,1,1,3,1,1,0,41330,0,2,1,2
13352,1,3,307,307,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,1,1,3
13353,1,1,307,0,2,1,2,7,2,2,2,2,2,1,1,0,41327,0,1,1,2
13354,2,2,247,265,1,1,6,7,1,2,2,1,2,1,1,50,41326,0,5,1,1
13355,2,1,264,0,2,1,2,4,3,3,2,2,3,1,1,0,41326,0,4,1,1
13356,2,24,266,0,2,6,7,0,1,1,1,1,1,1,1,100,41327,0,2,1,2
13357,1,2,307,0,2,2,7,0,2,1,2,1,2,1,1,5,41327,0,1,1,3
13358,2,2,266,0,1,3,7,0,2,1,1,1,2,1,1,0,41326,0,11,1,3
13359,2,3,266,0,3,4,5,7,2,1,2,1,2,1,2,0,41401,0,4,1,3
13360,2,6,254,303,2,5,6,7,2,1,1,1,1,1,2,50,41326,0,2,1,4
13361,1,27,307,0,2,2,7,0,1,1,1,1,1,1,1,0,41326,0,1,0,1
13362,2,4,266,0,2,6,0,0,2,1,1,1,2,1,1,0,41326,0,5,1,1
13363,1,6,102,307,2,1,0,0,2,1,3,3,2,1,1,0,41401,0,3,1,1
13364,2,1,266,265,3,1,6,7,1,2,2,2,2,1,2,0,41401,0,3,1,4
13365,2,8,283,0,2,1,2,7,2,2,2,2,2,1,1,0,41401,0,8,1,2
13366,1,4,307,0,2,1,0,0,2,2,1,1,2,1,1,0,41326,0,1,1,3
13367,2,2,266,0,3,1,7,0,1,1,2,1,2,1,2,0,41401,0,2,1,2
13368,1,1,307,307,1,1,2,0,2,2,3,3,3,1,1,0,41330,0,2,1,4
13369,2,5,266,266,1,5,7,0,2,1,2,2,2,1,1,0,41401,0,3,1,2
13370,2,2,264,0,2,1,4,7,1,3,2,1,2,1,1,0,41401,1,2,1,1
13371,2,12,265,0,2,2,5,7,2,2,1,1,3,1,1,0,41326,0,2,1,2
13372,2,2,266,0,2,5,6,7,2,1,1,1,2,1,2,0,41326,0,12,1,1
13373,2,2,266,299,2,2,4,0,2,1,2,1,2,1,1,0,41326,0,3,1,1
13374,1,2,307,307,3,1,2,7,2,2,1,1,2,1,4,100,41326,0,14,1,3
13375,1,10,307,0,1,1,0,0,2,1,1,1,3,1,1,50,41326,0,1,1,4
13376,2,2,265,0,2,1,0,0,2,2,2,2,2,1,1,0,41326,0,1,1,2
13377,1,4,17,307,2,2,7,0,3,3,1,1,2,1,1,0,41326,0,3,1,3
13378,1,3,307,0,2,1,0,0,2,2,1,1,2,1,1,0,41326,0,1,1,3
13379,1,1,307,0,2,1,7,0,2,2,1,1,3,1,1,0,41336,0,2,0,4
13380,1,1,307,0,3,1,2,5,2,2,2,2,2,1,5,0,41326,0,11,1,2
13381,1,12,182,0,2,5,0,0,1,1,1,1,2,1,1,350,41326,0,1,1,1
13382,2,29,266,0,1,1,7,0,1,1,1,1,2,1,1,0,41326,0,4,1,4
13383,1,1,307,0,3,1,2,7,2,1,3,3,3,1,11,0,41336,0,0,0,2
13384,2,2,299,299,2,6,0,0,1,1,3,3,2,1,1,0,41326,0,0,1,4
13385,2,2,266,0,2,1,2,7,2,1,3,3,2,1,1,0,41327,0,3,0,3
13386,2,4,266,0,1,1,2,7,3,1,2,2,2,1,1,0,41401,0,3,0,2
13387,1,2,307,0,1,1,2,0,2,1,3,3,2,1,1,0,41326,0,1,1,2
13388,1,5,307,0,1,5,7,0,2,2,1,1,2,1,1,0,41330,0,1,1,2
13389,2,1,299,0,1,6,0,0,1,1,2,2,2,1,1,0,41326,0,7,1,2
13390,2,14,243,0,1,5,7,0,2,2,1,1,1,1,1,0,41326,0,5,1,3
13391,2,1,266,306,1,1,6,7,2,1,2,1,2,1,1,0,41326,0,3,1,2
13392,1,3,307,0,1,2,0,0,3,2,1,1,2,1,1,0,41326,0,1,1,4
13393,1,7,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,0,1,1,4
13394,1,9,20,307,2,1,2,0,2,1,1,1,1,1,1,0,41401,0,5,1,3
13395,1,12,307,0,2,1,7,0,2,2,3,3,1,1,1,0,41327,0,1,1,4
13396,2,2,266,0,2,6,0,0,2,1,2,2,2,1,1,0,41326,0,1,1,1
13397,1,12,307,0,2,2,0,0,1,1,1,1,1,1,1,0,41326,0,3,1,3
13398,1,238,307,0,1,7,0,0,2,1,1,1,1,1,1,0,41327,0,10,1,4
13399,1,2,307,0,2,1,2,0,2,1,3,1,2,1,1,0,41401,0,5,1,3
13400,1,1,307,307,2,2,7,0,2,1,2,2,2,1,1,50,41326,0,5,1,2
13401,1,12,307,0,2,1,0,0,2,2,2,2,1,1,1,0,41401,0,4,1,4
13402,2,2,247,247,2,1,3,4,2,1,2,1,2,1,1,0,41326,0,1,0,2
13403,1,21,307,5,2,4,5,0,2,2,1,2,2,1,1,0,41326,0,2,1,1
13404,1,5,307,0,2,1,0,0,2,1,1,1,2,1,1,0,41326,1,2,1,3
13405,1,2,307,0,2,5,7,0,2,1,2,2,3,1,1,0,41327,0,2,1,0
13406,1,2,307,0,1,2,0,0,2,2,2,3,2,1,1,0,41326,0,1,0,2
13407,2,12,299,0,1,1,6,0,2,1,2,1,2,1,1,0,41326,0,2,1,4
13408,1,36,307,0,2,2,7,0,2,2,1,2,1,1,1,0,41326,0,1,1,4
13409,1,6,307,0,1,2,5,7,2,1,1,1,1,1,1,0,41326,0,6,1,3
13410,1,2,307,218,3,1,2,3,2,3,2,2,2,1,2,0,41330,0,2,1,1
13411,1,3,307,0,3,4,0,0,2,2,1,1,1,1,2,0,41330,0,2,1,3
13412,2,36,251,0,2,2,7,0,2,1,1,1,1,1,1,250,41330,0,1,1,4
13413,1,60,307,307,1,2,5,7,2,2,1,1,1,1,1,0,41326,0,4,1,4
13414,2,4,241,306,1,7,0,0,1,1,2,1,2,1,1,1,41401,0,3,0,4
13415,1,48,182,0,2,1,5,0,2,1,1,1,1,1,1,0,41326,0,2,1,1
13416,2,2,266,0,1,1,7,0,2,2,2,1,2,1,1,0,41326,0,4,1,3
13417,1,2,307,0,1,1,2,7,2,1,2,1,2,1,4,0,41326,0,4,1,3
13418,1,3,307,0,2,5,7,0,2,1,1,1,2,1,1,0,41401,0,3,1,2
13419,2,4,299,266,1,2,5,7,2,1,2,2,2,1,1,0,41401,0,3,1,3
13420,1,12,307,152,1,1,3,0,2,2,1,1,2,1,1,100,41326,1,10,1,4
13421,2,18,266,0,2,1,2,6,1,1,1,1,1,1,1,0,41326,0,5,1,2
13422,1,1,307,307,1,7,0,0,2,1,2,2,2,1,1,0,41327,0,1,1,1
13423,1,12,307,0,1,5,0,0,3,1,1,1,1,1,1,0,41326,0,2,1,3
13424,2,12,266,0,2,2,7,0,2,1,1,1,1,2,1,0,41326,0,1,1,2
13425,2,1,266,0,3,1,6,7,1,1,2,2,2,1,5,0,41326,0,2,0,0
13426,2,3,266,0,2,5,0,0,1,1,2,2,2,1,1,0,41326,0,2,0,3
13427,1,2,307,0,3,1,7,0,2,2,1,1,2,1,5,0,41326,1,8,1,2
13428,1,36,109,0,1,3,0,0,2,2,1,1,3,1,1,0,41332,0,2,1,2
13429,2,2,266,266,3,1,4,7,2,1,2,2,2,1,3,1,41327,0,3,1,3
13430,1,2,307,0,1,1,2,0,1,1,2,2,1,1,1,0,41332,0,1,0,2
13431,1,11,49,0,2,1,2,7,2,1,1,1,1,1,1,0,41401,0,5,1,1
13432,2,2,266,0,1,1,2,7,2,1,2,2,2,1,1,0,41401,0,3,1,1
13433,1,9,307,0,2,7,0,0,2,1,1,1,1,1,1,0,41401,0,2,1,3
13434,2,1,265,0,1,5,6,7,2,2,1,1,2,1,1,0,41401,0,2,1,2
13435,2,6,266,0,1,1,2,7,2,1,1,1,1,1,1,0,41326,0,6,1,3
13436,1,3,307,0,2,4,7,0,2,1,2,2,2,2,1,0,41332,0,2,1,1
13437,2,5,266,0,1,1,2,6,1,2,1,1,2,1,1,0,41401,0,3,1,4
13438,1,6,78,307,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,1,1,3
13439,2,3,266,0,1,1,6,7,2,1,2,1,2,1,1,0,41326,0,3,1,1
13440,1,1,307,0,2,5,0,0,1,1,3,3,3,1,2,0,41336,0,3,1,1
13441,1,1,307,307,1,1,2,0,2,2,2,2,2,1,1,0,41326,0,4,1,1
13442,1,2,307,0,1,1,2,4,2,1,3,3,2,1,5,0,41332,0,14,1,4
13443,1,8,78,0,2,1,2,0,2,1,3,3,2,1,1,450,41326,0,5,1,1
13444,2,1,265,0,3,1,6,7,1,1,2,2,2,1,2,0,41326,0,2,0,3
13445,2,19,266,266,1,4,0,0,2,1,1,1,1,1,1,0,41326,0,5,1,4
13446,1,12,307,0,2,2,5,0,2,1,1,1,1,1,1,0,41326,0,3,1,4
13447,2,2,266,0,2,6,7,0,2,1,3,1,2,1,1,0,41332,0,2,1,4
13448,2,36,292,302,2,1,2,4,2,1,2,1,2,1,2,0,41326,0,5,1,4
13449,1,1,70,307,2,1,5,0,2,1,2,2,2,1,1,0,41326,0,5,1,1
13450,1,0,307,0,3,1,2,0,2,1,2,2,2,1,8,0,41401,0,2,0,4
13451,2,2,265,292,3,5,6,0,2,2,2,2,2,1,5,0,41326,0,1,1,1
13452,1,2,307,0,2,3,0,0,2,1,1,1,2,1,1,0,41326,1,2,1,2
13453,2,2,292,0,2,2,7,0,1,1,2,1,2,2,1,0,41326,0,10,1,1
13454,2,60,292,0,2,2,0,0,3,1,1,1,1,1,1,0,41401,0,2,1,4
13455,1,19,128,0,1,1,2,7,2,1,1,1,2,1,1,500,41326,0,4,1,4
13456,1,2,307,0,1,1,2,7,2,1,1,1,2,1,1,0,41326,0,6,1,3
13457,1,1,307,0,1,6,7,0,2,1,2,2,2,1,1,0,41326,0,11,1,2
13458,1,2,307,307,1,2,7,0,2,2,2,1,2,1,1,0,41326,0,6,1,3
13459,2,3,265,0,3,1,3,7,1,2,1,1,2,1,5,0,41326,0,8,1,2
13460,1,1,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41325,0,1,1,2
13461,2,3,266,0,1,1,7,0,2,1,1,2,2,1,1,0,41326,0,0,1,4
13462,1,1,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,0,3,1,2
13463,2,4,265,0,3,1,2,0,2,2,2,2,2,1,4,0,41326,0,2,1,2
13464,2,3,266,265,1,4,5,0,2,2,1,1,2,1,1,0,41326,0,3,1,2
13465,2,2,266,265,3,1,2,4,2,1,2,1,1,1,4,0,41326,0,4,1,4
13466,2,48,265,0,1,6,7,0,2,1,1,1,1,1,1,0,41326,0,4,1,4
13467,1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,0,5,1,2
13468,1,2,307,0,2,1,4,0,3,2,3,3,2,1,1,0,41326,0,2,1,3
13469,2,3,266,0,2,2,3,0,1,1,1,1,2,1,3,0,41326,0,3,1,4
13470,1,96,141,0,2,4,0,0,3,1,1,1,1,1,1,0,41326,0,6,1,3
13471,2,1,299,0,2,1,2,6,2,1,1,1,2,1,1,0,41326,0,12,1,2
13472,2,36,266,0,2,6,7,0,2,1,1,1,2,1,1,0,41401,0,4,1,4
13473,2,5,266,0,1,1,4,0,1,1,1,1,2,1,1,0,41326,0,1,1,1
13474,2,3,265,0,3,1,3,5,1,2,2,2,2,1,4,0,41326,0,3,0,2
13475,1,2,307,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,0,2,1,4
13476,1,24,231,0,1,7,0,0,1,3,3,1,3,1,1,0,41401,0,1,0,3
13477,1,6,307,0,2,1,2,7,2,1,1,1,1,1,1,0,41401,0,1,1,4
13478,1,1,307,0,2,1,2,7,2,1,3,1,3,1,1,0,41330,3,4,1,2
13479,2,6,299,266,1,7,0,0,2,2,2,2,2,1,1,0,41401,0,6,1,1
13480,2,2,266,0,3,7,0,0,1,1,2,2,2,1,3,0,41401,0,3,1,1
13481,2,14,265,0,2,4,5,0,2,2,1,1,2,1,1,0,41326,0,5,1,4
13482,1,84,60,0,1,2,0,0,1,1,1,1,2,1,1,0,41401,1,6,1,2
13483,1,1,307,141,3,2,0,0,2,1,2,2,2,1,2,0,41326,0,5,1,1
13484,1,12,307,141,1,2,4,5,3,2,2,2,1,1,1,150,41326,0,3,1,2
13485,1,12,307,0,1,1,7,0,3,1,1,1,2,1,1,0,41326,0,3,1,2
13486,1,4,189,307,2,1,2,0,2,1,1,2,2,1,1,0,41326,1,5,1,2
13487,1,3,307,0,2,2,0,0,2,1,2,2,2,1,1,50,41401,0,2,1,2
13488,1,36,307,0,2,2,0,0,2,1,3,3,2,1,1,0,41324,0,1,1,4
13489,1,3,307,0,2,7,0,0,2,1,1,1,3,1,1,100,41327,0,1,1,4
13490,1,24,307,307,2,1,2,0,2,2,1,1,1,1,1,0,41326,0,1,1,3
13491,1,2,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41326,0,2,1,4
13492,1,1,307,307,3,2,3,6,1,1,2,2,3,1,6,0,41326,1,5,1,3
13493,1,144,307,0,1,2,0,0,3,2,3,3,3,1,1,0,41326,0,1,1,4
13494,2,4,266,0,3,1,4,7,2,2,2,2,2,1,3,0,41336,0,9,1,4
13495,2,12,292,292,2,2,0,0,2,1,2,2,2,1,4,0,41325,0,4,1,2
13496,1,48,152,0,2,1,2,0,1,1,1,1,1,1,1,0,41326,0,2,1,2
13497,2,18,265,0,2,1,7,0,3,2,2,1,2,1,6,1,41326,0,2,1,3
13498,1,4,307,109,1,3,4,5,2,1,2,2,2,1,1,0,41326,0,6,1,1
13499,2,2,299,0,2,1,3,7,2,1,1,1,2,2,2,0,41336,0,4,1,2
13500,2,2,266,268,1,1,6,0,1,2,2,1,2,1,1,0,41326,0,5,1,0
13501,2,12,265,265,1,1,2,5,2,2,1,2,2,1,2,0,41401,0,1,1,0
13502,1,12,307,0,2,2,7,0,1,2,1,1,1,1,1,0,41401,0,4,1,2
13503,1,2,307,0,2,1,2,0,2,2,3,3,2,1,1,0,41326,0,4,1,2
13504,1,2,307,0,2,1,0,0,1,1,1,1,2,1,1,0,41401,0,2,1,2
13505,2,24,292,266,2,7,0,0,1,1,1,1,1,1,1,120,41336,1,8,1,0
13506,1,42,195,0,1,6,7,0,2,2,1,1,1,1,1,0,41324,0,2,1,1
13507,2,4,266,249,2,1,3,7,2,1,1,1,2,1,1,0,41326,0,14,1,1
13508,2,3,264,251,1,5,6,0,2,2,1,1,2,1,1,200,41326,0,0,1,0
13509,2,2,265,0,2,3,6,7,2,2,2,2,2,2,2,0,41401,0,5,0,3
13510,2,4,266,0,1,1,7,0,1,1,1,1,2,1,1,0,41401,0,5,1,1
13511,2,2,266,265,2,1,6,7,2,1,2,2,2,1,1,0,41326,0,5,1,1
13512,2,2,266,0,1,7,0,0,2,1,2,1,2,1,1,0,41326,2,6,1,2
13513,1,18,145,0,1,2,7,0,1,2,1,1,1,1,1,0,41326,0,2,1,1
13514,1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,50,41327,0,3,1,2
13515,1,48,103,0,1,1,2,3,3,2,1,1,2,1,1,500,41326,0,5,1,2
13516,1,8,307,0,2,4,5,7,2,1,3,3,3,1,1,0,41326,0,4,1,4
13517,1,72,307,14,2,1,2,7,2,3,1,1,1,1,1,0,41326,6,24,1,4
13518,1,8,307,307,2,2,3,0,1,2,3,3,3,1,1,0,41401,0,3,1,4
13519,2,1,299,266,1,1,6,7,2,1,2,1,2,1,1,0,41326,0,4,1,1
13520,2,14,266,0,2,6,0,0,2,1,1,1,1,1,1,50,41326,0,3,1,4
13521,2,11,264,0,2,2,4,7,2,3,2,1,2,1,1,1,41326,0,9,1,3
13522,2,1,266,0,2,1,4,7,2,1,2,2,2,1,1,0,41401,0,2,1,1
13523,2,23,266,0,1,1,7,0,3,1,1,1,2,1,1,200,41326,0,3,1,3
13524,2,12,265,0,2,7,0,0,2,2,3,3,3,1,1,0,41324,0,1,1,4
13525,1,96,19,200,1,2,3,4,2,1,1,1,1,1,1,0,41401,0,2,1,3
13526,1,18,20,76,1,3,7,0,2,1,1,3,1,1,1,0,41327,0,2,1,4
13527,1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41327,0,1,1,4
13528,1,4,307,307,2,2,0,0,2,1,1,1,2,1,1,150,41326,0,1,1,4
13529,2,1,265,266,3,1,2,6,1,2,2,2,1,1,2,0,41401,0,5,1,1
13530,1,5,307,0,2,2,0,0,1,1,2,2,2,1,1,0,41401,0,6,1,4
13531,2,1,266,0,1,1,6,0,1,2,2,2,2,1,1,0,41326,2,9,1,2
13532,1,2,307,0,2,1,2,0,2,2,2,2,2,1,1,20,41327,0,1,1,2
13533,1,6,152,213,2,1,7,0,1,1,2,1,2,1,1,0,41401,0,5,1,3
13534,1,1,307,0,3,2,7,0,2,2,2,2,2,1,5,0,41327,0,8,0,1
13535,1,10,307,307,1,2,7,0,3,1,3,3,1,2,1,0,41326,0,5,1,2
13536,1,1,307,0,2,1,2,0,1,2,2,2,2,1,2,0,41326,0,4,0,4
13537,2,5,292,0,1,7,0,0,2,1,2,2,2,1,1,0,41401,0,4,1,3
13538,1,1,307,189,2,1,7,0,2,1,1,1,2,1,1,0,41401,0,3,0,0
13539,2,2,266,0,1,1,6,7,1,1,2,1,2,1,1,0,41326,0,4,1,1
13540,1,3,307,0,1,2,7,0,2,2,2,1,2,1,1,0,41401,0,1,1,3
13541,2,10,266,0,2,2,0,0,1,1,2,1,1,1,1,0,41326,0,3,1,1
13542,1,2,307,0,2,2,4,7,2,1,3,3,3,2,1,0,41326,0,3,0,4
13543,1,4,307,0,2,2,7,0,1,1,2,1,2,1,1,0,41401,0,1,1,3
13544,2,1,266,0,3,2,4,6,1,2,2,2,2,1,5,0,41326,0,7,0,2
13545,1,100,205,0,1,5,6,7,1,1,1,3,2,2,1,0,41326,0,5,1,2
13546,1,2,307,0,3,1,7,0,2,1,2,2,2,1,4,0,41401,0,5,1,0
13547,1,3,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,0,5,1,1
13548,2,3,272,265,2,1,3,7,2,2,2,1,2,1,1,50,41326,0,5,1,1
13549,2,5,299,0,2,5,6,7,2,2,1,1,1,1,1,150,41336,0,6,1,3
13550,2,2,266,299,2,1,3,6,2,1,2,2,2,1,1,0,41401,0,4,0,2
13551,1,2,307,0,1,2,3,0,2,2,1,1,2,1,1,0,41326,0,2,1,2
13552,1,24,99,0,2,7,0,0,2,3,1,1,1,1,1,0,41326,0,1,1,1
13553,2,8,288,265,2,3,7,0,2,2,2,1,2,1,1,250,41401,0,2,1,2
13554,2,1,265,266,3,1,6,7,2,2,2,2,2,1,2,0,41326,0,2,1,1
13555,2,3,266,0,1,2,4,0,2,2,2,2,2,1,1,0,41326,0,1,0,3
13556,1,48,173,0,2,1,7,0,2,1,1,1,1,1,1,300,41326,0,3,1,4
13557,1,3,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41326,0,4,1,3
13558,2,2,266,0,1,2,0,0,1,1,1,1,2,1,1,50,41326,0,1,1,2
13559,2,36,266,292,2,2,0,0,3,2,1,1,1,1,2,0,41326,0,4,1,4
13560,1,20,307,78,1,1,2,0,2,1,1,1,1,1,1,0,41401,0,2,1,3
13561,1,2,307,0,2,3,7,0,2,1,2,2,2,1,1,20,41327,0,1,1,3
13562,1,24,1,0,3,4,0,0,2,1,1,1,1,1,2,0,41330,0,5,1,4
13563,2,12,292,266,3,7,0,0,2,1,1,1,2,1,4,0,41326,0,4,1,1
13564,2,8,266,0,2,1,2,7,2,1,1,1,1,1,1,0,41401,0,14,1,3
13565,2,3,264,0,1,2,7,0,2,3,2,1,2,1,1,38,41326,0,4,1,1
13566,2,3,266,0,1,5,7,0,2,1,2,2,2,1,1,0,41326,0,3,1,2
13567,1,1,307,307,1,1,7,0,2,2,2,1,2,1,1,0,41326,0,4,1,1
13568,1,3,307,0,2,2,0,0,2,1,3,3,2,1,1,0,41327,0,2,0,1
13569,2,20,266,0,3,1,6,7,2,1,2,3,2,1,5,0,41325,0,5,0,4
13570,2,18,292,265,2,5,0,0,2,2,1,1,1,1,1,0,41401,0,2,1,2
13571,1,2,307,307,3,1,5,7,2,1,2,2,2,1,3,0,41326,0,0,0,4
13572,2,3,266,0,1,4,5,0,2,1,2,2,2,1,1,0,41326,0,3,1,1
13573,1,36,307,307,1,1,2,7,2,3,1,1,1,1,2,250,41401,0,2,1,4
13574,2,6,265,0,1,1,7,0,3,2,2,2,2,1,1,0,41326,0,4,1,1
13575,1,36,307,0,1,2,0,0,2,1,1,1,1,1,2,0,41326,0,3,1,4
13576,2,2,266,0,2,1,7,0,1,1,2,1,2,1,1,0,41327,0,3,1,1
13577,1,12,152,0,2,2,0,0,1,1,1,1,2,1,1,250,41326,0,1,1,3
13578,1,60,307,0,1,1,2,3,1,2,3,3,3,1,1,0,41326,0,2,1,2
13579,1,2,307,0,3,1,2,4,2,1,2,2,2,1,3,0,41326,0,19,1,3
13580,2,15,264,285,2,7,0,0,3,3,1,1,2,1,1,100,41326,0,4,1,3
13581,2,1,266,0,2,2,0,0,2,1,2,1,2,1,1,0,41326,0,9,1,2
13582,2,48,266,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,1,1,3
13583,1,24,76,307,2,1,2,5,2,1,1,1,1,1,5,0,41327,0,1,1,4
13584,2,4,266,266,3,1,0,0,2,1,2,2,2,1,2,0,41401,0,6,1,2
13585,1,3,307,307,1,2,5,0,2,1,2,2,2,1,2,0,41330,0,1,1,2
13586,1,3,307,0,2,3,0,0,2,1,2,2,2,1,2,0,41401,0,5,1,2
13587,2,78,252,0,1,2,0,0,2,3,1,1,1,1,1,0,41326,0,1,0,2
13588,2,1,266,0,1,1,0,0,2,1,2,1,2,1,1,0,41326,0,3,1,3
13589,1,3,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41326,1,2,1,2
13590,1,2,307,0,2,2,0,0,2,2,2,1,2,1,1,0,41326,0,4,1,1
13591,1,1,307,0,2,1,2,5,1,2,2,2,2,1,1,0,41326,0,4,1,2
13592,2,2,266,0,2,1,7,0,2,1,2,1,2,1,1,0,41326,0,5,1,2
13593,1,2,307,0,1,5,7,0,2,1,1,1,2,1,1,0,41401,0,3,1,1
13594,2,1,299,299,3,1,3,0,1,2,2,2,2,1,5,0,41326,0,6,1,3
13595,2,2,299,0,2,3,4,0,1,2,2,2,2,2,1,0,41401,0,3,0,3
13596,2,16,266,0,2,1,4,7,1,1,2,2,2,1,15,0,41326,0,4,1,3
13597,1,3,307,0,2,2,3,0,2,2,2,1,2,1,1,0,41326,1,1,0,4
13598,2,2,266,0,1,2,0,0,2,1,1,1,2,1,1,0,41401,0,5,1,3
13599,2,25,265,0,3,1,2,4,1,2,2,1,2,1,12,0,41326,0,5,1,4
13600,2,3,266,0,1,1,7,0,2,1,2,2,2,1,1,15,41326,0,6,1,2
13601,2,1,266,0,3,7,0,0,1,1,2,2,2,1,2,0,41326,0,2,0,1
13602,2,2,265,0,3,1,6,7,2,2,3,3,2,1,2,0,41326,0,2,1,2
13603,1,2,307,0,1,1,2,0,2,2,2,1,2,1,1,0,41326,0,4,0,1
13604,2,12,266,0,2,2,0,0,2,1,3,3,1,1,1,0,41336,0,2,1,4
13605,2,2,266,0,1,2,7,0,2,1,2,1,2,1,1,0,41326,0,5,1,2
13606,1,20,103,0,1,2,0,0,3,3,1,3,1,1,1,0,41326,0,0,1,4
13607,1,3,307,0,2,1,4,7,1,1,2,3,3,1,3,0,41326,1,4,1,3
13608,1,6,307,307,1,1,2,0,3,1,1,1,2,1,1,50,41332,0,3,1,3
13609,1,2,307,0,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,4,1,3
13610,2,22,285,0,2,2,3,7,2,3,1,1,1,1,1,0,41401,0,5,1,1
13611,1,1,307,0,3,1,2,5,2,2,2,2,2,1,5,0,41326,0,11,1,4
13612,2,1,266,0,1,1,5,7,1,1,2,2,2,1,1,0,41326,0,4,1,3
13613,2,12,266,0,2,1,2,7,2,1,1,1,1,1,1,0,41326,0,6,1,3
13614,2,2,264,0,2,1,6,7,3,3,1,1,1,1,1,80,41401,0,3,1,3
13615,2,1,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41326,0,1,1,4
13616,2,6,299,0,1,6,0,0,2,1,2,2,2,1,1,50,41326,0,4,1,1
13617,1,3,103,307,1,2,0,0,2,1,1,1,2,1,1,0,41401,0,4,1,1
13618,2,60,299,0,1,1,2,5,4,2,1,1,1,1,3,0,41401,0,4,1,4
13619,1,36,307,0,2,5,0,0,3,1,1,1,1,1,1,0,41326,0,1,1,4
